0, 0.10299999999999998
1, 0.14200000000000002
2, 0.631
3, 0.19899999999999995
4, 0.649
5, 0.17400000000000004
6, 0.134
7, 0.062000000000000055
8, 0.09799999999999998
9, 0.538
10, 0.625
11, 0.45499999999999996
12, 0.05500000000000005
13, 0.573
14, 0.10499999999999998
15, 0.38
16, 0.649
17, 0.28500000000000003
18, 0.14
19, 0.12
20, 0.20699999999999996
21, 0.633
22, 0.274
23, 0.368
24, 0.21699999999999997
25, 0.32099999999999995
26, 0.06499999999999995
27, 0.11199999999999999
28, 0.594
29, 0.503
30, 0.649
31, 0.33299999999999996
32, 0.43000000000000005
33, 0.32499999999999996
34, 0.05800000000000005
35, 0.06499999999999995
36, 0.5700000000000001
37, 0.64
38, 0.52
39, 0.26
40, 0.039000000000000035
41, 0.08599999999999997
42, 0.09999999999999998
43, 0.354
44, 0.56
45, 0.649
46, 0.494
47, 0.041000000000000036
48, 0.624
49, 0.646
50, 0.639
51, 0.20499999999999996
52, 0.138
53, 0.583
54, 0.251
55, 0.21699999999999997
56, 0.07099999999999995
57, 0.16100000000000003
58, 0.235
59, 0.18999999999999995
60, 0.29700000000000004
61, 0.11099999999999999
62, 0.389
63, 0.200999999999999960.0010000000000000009
