2, 0.0020000000000000018
4, 0.0020000000000000018
5, 0.0010000000000000009
6, 0.0020000000000000018
7, 0.0020000000000000018
8, 0.0020000000000000018
9, 0.0010000000000000009
10, 0.0020000000000000018
11, 0.0020000000000000018
12, 0.0010000000000000009
13, 0.0020000000000000018
14, 0.0010000000000000009
15, 0.0020000000000000018
16, 0.0020000000000000018
17, 0.0010000000000000009
18, 0.0010000000000000009
19, 0.0030000000000000027
20, 0.0020000000000000018
21, 0.0020000000000000018
22, 0.0010000000000000009
23, 0.0010000000000000009
24, 0.0020000000000000018
25, 0.0020000000000000018
26, 0.0020000000000000018
27, 0.0020000000000000018
28, 0.0020000000000000018
29, 0.0010000000000000009
30, 0.0020000000000000018
31, 0.0030000000000000027
32, 0.0010000000000000009
33, 0.0020000000000000018
34, 0.0010000000000000009
35, 0.0020000000000000018
36, 0.0020000000000000018
37, 0.0020000000000000018
38, 0.0020000000000000018
39, 0.0010000000000000009
41, 0.0010000000000000009
42, 0.0020000000000000018
43, 0.0020000000000000018
44, 0.0010000000000000009
45, 0.0020000000000000018
46, 0.0010000000000000009
47, 0.0020000000000000018
48, 0.0010000000000000009
49, 0.0020000000000000018
50, 0.0020000000000000018
51, 0.0020000000000000018
52, 0.0010000000000000009
53, 0.0020000000000000018
54, 0.0010000000000000009
55, 0.0020000000000000018
56, 0.0020000000000000018
57, 0.0020000000000000018
58, 0.0010000000000000009
59, 0.0020000000000000018
60, 0.0010000000000000009
61, 0.0010000000000000009
62, 0.0010000000000000009
63, 0.0020000000000000018
